Zip_Code,lat,long,Metro,City,Population,Home_Ownership,Renter,Poverty_Black,Poverty_Hispanic,Poverty_White,Black_Insurance_Coverage,Hispanic_Insurance_Coverage,White_Insurance_Coverage,Foreign_Born,Total_Income,Total_Income_Black,Total_Income_Hispanic,Total_Income_White,Population_White,Population_Black,Population_Asian,Population_Other,Housing_Price,HomePriceCat,IncomeBracket,PopDem,PopType,Ethnicity,HousingType,BelowPoverty
94130,37.819423,-122.36966,0,0,3129,0,1973,826,1039,858,547,1059,867,528,586,107,156,206,1235,547,392,435,0,BelowMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Renters,Hispa
94611,37.827126,-122.22289,San Francisco-Oakland-Hayward,Oakland,38684,25522,12685,6429,2760,24747,2733,2819,24782,2733,17244,1523,922,11773,26438,2780,5712,621,1317933.333,AboveMedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Owners,White
94608,37.834724,-122.28316,San Francisco-Oakland-Hayward,Oakland,30041,10510,19065,6169,3879,11655,8287,3928,11622,8237,14120,3750,1381,5886,12948,8290,4498,1790,760875,MedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Renters,White
94609,37.834926,-122.264,San Francisco-Oakland-Hayward,Oakland,22339,7127,14406,3791,3050,9784,5425,3050,9808,5425,9731,2542,1074,4797,11302,5538,2053,1142,974583.3333,AboveMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Renters,White
94528,37.838744,-121.96672,0,0,552,531,21,21,0,552,0,0,552,0,270,0,0,270,552,0,0,0,0,BelowMedianHomePrice,LowIncome,Rural,NativeBorn,White,Owners,White
94556,37.839426,-122.12426,San Francisco-Oakland-Hayward,Moraga,16249,12717,2664,2255,903,10630,377,1048,10959,358,5747,55,266,4303,11801,398,2974,188,1341566.667,AboveMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,White
94618,37.843726,-122.24369,San Francisco-Oakland-Hayward,Oakland,16566,11079,4955,2475,1436,11385,625,1470,11427,608,7054,256,495,5288,12205,625,1977,471,1577883.333,AboveMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,White
94514,37.847704,-121.60812,0,0,1593,933,547,486,588,886,0,588,891,0,479,0,153,325,1348,31,11,171,0,BelowMedianHomePrice,LowIncome,Rural,NativeBorn,White,Owners,White
94965,37.855527,-122.49949,San Francisco-Oakland-Hayward,Sausalito,11217,5242,5662,1863,1412,7888,989,1413,7969,989,5824,430,382,4710,8707,989,454,638,1300525,AboveMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Renters,White
94507,37.856683,-122.02488,San Francisco-Oakland-Hayward,Alamo,15829,14751,994,1880,1019,12980,122,1019,13011,122,5455,11,296,4634,13785,127,1038,409,1746516.667,AboveMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,White
94705,37.856926,-122.25084,San Francisco-Oakland-Hayward,Berkeley,13235,7997,4853,2274,1092,9531,430,1082,9602,413,5782,155,372,4506,10433,458,1466,240,1814508.333,AboveMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,White
94703,37.862526,-122.27582,San Francisco-Oakland-Hayward,Berkeley,21886,9836,11665,3742,2631,11527,2766,2638,11536,2766,8790,1131,856,5180,12740,2772,3404,773,1056158.333,AboveMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Renters,White
94702,37.865026,-122.2859,San Francisco-Oakland-Hayward,Berkeley,17534,9159,8105,3245,2118,8376,3339,2130,8376,3339,7588,1517,660,4202,9397,3347,2347,704,927608.3333,AboveMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,White
94720,37.866825,-122.253582,0,0,3061,58,0,1092,0,58,61,405,947,0,17,0,0,17,1108,61,1493,169,0,BelowMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,Asian,Owners,Black
94704,37.868575,-122.25855,San Francisco-Oakland-Hayward,Berkeley,27961,2032,17998,6885,1866,8590,1746,3356,11249,1471,7993,468,557,3783,13119,1787,9701,1204,1449266.667,AboveMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Renters,White
94710,37.869976,-122.2981,San Francisco-Oakland-Hayward,Berkeley,7341,2970,4164,1203,1526,3278,1288,1536,3290,1282,2941,653,346,1530,3993,1300,632,517,903591.6667,MedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Renters,White
94563,37.878625,-122.18296,San Francisco-Oakland-Hayward,Orinda,19179,17022,2041,3318,983,13618,269,983,13629,269,6929,83,255,5361,14434,273,3105,38,1566241.667,AboveMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,White
94709,37.879625,-122.2668,San Francisco-Oakland-Hayward,Berkeley,11736,3133,7412,3090,818,6545,221,991,6925,185,5219,81,330,3418,7405,221,2849,386,1455600,AboveMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Renters,White
94595,37.879757,-122.07143,San Francisco-Oakland-Hayward,Walnut Creek,17632,14512,2517,2783,625,14145,341,625,14145,341,9597,109,361,8326,15040,423,1511,99,1099441.667,AboveMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,White
94706,37.889125,-122.29371,San Francisco-Oakland-Hayward,Albany,21050,10525,10072,6505,2658,10180,820,2689,10180,820,7913,351,714,4427,11262,828,5460,1315,1007183.333,AboveMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,White
94920,37.892476,-122.47541,San Francisco-Oakland-Hayward,Tiburon,12851,9434,3377,2402,1089,10626,59,1089,10626,59,5394,25,389,4726,11494,59,448,187,2664375,AboveMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,White
94707,37.894625,-122.27917,San Francisco-Oakland-Hayward,Berkeley,12024,10217,1722,1846,640,9016,176,640,9031,158,4896,48,153,3968,9510,176,1346,163,1406041.667,AboveMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,White
94708,37.894625,-122.26372,San Francisco-Oakland-Hayward,Berkeley,11533,9718,1692,2079,528,9057,216,534,9075,211,4855,74,125,4093,9413,216,1377,73,1313466.667,AboveMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,White
94549,37.895695,-122.11785,San Francisco-Oakland-Hayward,Lafayette,29547,22806,6356,4022,2184,22253,344,2176,22346,342,10987,108,616,8860,24101,365,3101,255,1451033.333,AboveMedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Owners,White
94941,37.898058,-122.54134,San Francisco-Oakland-Hayward,Mill Valley,31389,22248,8559,4446,1999,25428,218,2083,25559,207,13182,46,695,11318,26942,218,2146,310,1452341.667,AboveMedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Owners,White
94970,37.903396,-122.65043,0,0,717,422,281,86,22,668,7,22,668,7,356,7,7,342,675,7,0,15,0,BelowMedianHomePrice,LowIncome,Rural,NativeBorn,White,Owners,White
94596,37.905924,-122.05858,San Francisco-Oakland-Hayward,Walnut Creek,20881,9649,10970,5181,2379,14154,300,2380,14154,300,9634,159,889,6898,15816,300,3049,533,1159325,AboveMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Renters,White
94924,37.907675,-122.70201,0,0,1247,828,383,136,50,1061,0,61,1061,0,556,0,0,492,1122,0,35,0,0,BelowMedianHomePrice,LowIncome,Rural,NativeBorn,White,Owners,White
94530,37.917774,-122.30426,San Francisco-Oakland-Hayward,El Cerrito,25289,14833,10058,7071,2921,11814,1339,2921,11870,1352,10047,515,932,5560,13418,1368,7168,935,857391.6667,MedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Owners,White
94598,37.91878,-122.02618,San Francisco-Oakland-Hayward,Walnut Creek,27398,21084,5618,5873,2361,18564,330,2364,18584,330,10305,95,648,7759,20621,350,4497,191,997625,AboveMedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Owners,White
94531,37.920852,-121.723919,San Francisco-Oakland-Hayward,Antioch,43285,28267,14492,10175,11346,10763,10295,11413,10771,10232,12386,2727,2656,4160,15144,10309,7186,5565,452775,BelowMedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Owners,Hispa
94517,37.923523,-121.91172,San Francisco-Oakland-Hayward,Clayton,13244,11836,1037,1310,1216,9959,178,1234,9975,178,4706,21,304,3914,10888,191,889,223,803216.6667,MedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,White
94925,37.924242,-122.516,San Francisco-Oakland-Hayward,Corte Madera,9811,6743,2962,1219,882,7710,115,882,7733,115,3876,51,168,3342,8322,115,513,461,1303241.667,AboveMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,White
94804,37.926509,-122.3408,San Francisco-Oakland-Hayward,Richmond,40640,17258,22544,13239,16027,6651,10477,16085,6666,10477,14218,4331,3917,3476,14129,10521,5238,8179,432166.6667,BelowMedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Renters,Hispa
94513,37.932123,-121.70381,San Francisco-Oakland-Hayward,Brentwood,61300,44237,16326,9526,14441,33185,4343,14458,33138,4362,19579,1285,3726,12570,40882,4372,5822,4623,548033.3333,MedianHomePrice,MiddleIncome,Urban,NativeBorn,White,Owners,White
94939,37.936151,-122.5355,San Francisco-Oakland-Hayward,Larkspur,7079,4116,2907,1109,266,5875,104,361,5875,104,3293,27,118,2917,6219,104,410,71,1519091.667,AboveMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,White
94801,37.941424,-122.36628,San Francisco-Oakland-Hayward,Richmond,29974,11657,17626,12029,18732,3288,4532,18918,3288,4479,9046,1840,4331,1830,12628,4547,2444,8904,353966.6667,BelowMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Renters,Hispa
94805,37.941824,-122.32553,San Francisco-Oakland-Hayward,Richmond,15076,8952,5976,4796,4769,5220,2023,4798,5243,2023,5330,921,1152,2231,7382,2025,2364,2407,541916.6667,MedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,White
94964,37.943365,-122.49029,0,0,3447,45,275,524,0,129,0,0,129,0,103,0,0,56,719,856,268,1000,0,BelowMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,Other,Renters,Black
94904,37.950069,-122.54284,San Francisco-Oakland-Hayward,Kentfield,12633,8690,3722,2123,946,10613,204,946,10602,204,5375,53,304,4687,11303,212,452,320,1650783.333,AboveMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,White
94523,37.951672,-122.07317,San Francisco-Oakland-Hayward,Pleasant Hill,34905,21534,12563,6136,4827,22790,612,4847,22742,612,13855,295,1435,10039,26271,664,4662,955,736766.6667,MedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Owners,White
94518,37.954122,-122.02506,San Francisco-Oakland-Hayward,Concord,27967,18240,8823,6815,7345,14705,1032,7345,14713,1032,10351,335,2274,6172,19151,1057,2985,2651,666875,MedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Owners,White
94521,37.957772,-121.97709,San Francisco-Oakland-Hayward,Concord,43850,30813,12474,8112,7333,27678,1403,7314,27618,1403,16094,395,2287,11042,32546,1421,5258,1953,628966.6667,MedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Owners,White
94803,37.969673,-122.29413,San Francisco-Oakland-Hayward,El Sobrante,25798,18599,6867,7205,6420,8792,2926,6425,8797,2926,9347,1169,1598,4238,13325,2937,5879,1164,542658.3333,MedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,White
94901,37.972423,-122.51484,San Francisco-Oakland-Hayward,San Rafael,42398,17782,22813,12396,14853,21922,1161,15144,22238,1111,15495,478,3502,10439,27105,1177,2158,10232,1068825,AboveMedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Renters,White
94548,37.972622,-121.665205,0,0,418,268,150,19,99,319,0,99,319,0,153,0,18,135,418,0,0,0,0,BelowMedianHomePrice,LowIncome,Rural,NativeBorn,White,Owners,White
94806,37.972623,-122.33873,0,0,63660,29710,32152,26308,31598,8104,9588,31619,8051,9625,19805,4203,7775,3572,30758,9910,10904,8260,0,BelowMedianHomePrice,MiddleIncome,Urban,NativeBorn,White,Renters,Hispa
94960,37.981623,-122.56884,San Francisco-Oakland-Hayward,San Anselmo,15812,13122,2428,1375,783,13826,97,806,13882,97,6412,29,199,5945,14435,101,556,92,1157291.667,AboveMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,White
94519,37.984271,-122.01437,0,0,19101,12198,6307,3834,4998,10322,408,5009,10322,408,6827,118,1157,4483,13102,457,2040,1989,0,BelowMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,White
94520,37.986321,-122.03988,San Francisco-Oakland-Hayward,Concord,39027,12273,25690,15709,19560,11637,1584,19540,11646,1595,13344,747,4820,5339,22556,1604,4323,7593,467075,MedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Renters,Hispa
94930,37.98779,-122.59962,San Francisco-Oakland-Hayward,Fairfax,8784,6334,2354,911,660,7329,16,660,7338,16,3797,14,226,3310,7846,16,379,25,921633.3333,AboveMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,White
94509,37.991571,-121.80207,San Francisco-Oakland-Hayward,Antioch,66741,36615,29024,13880,24819,21791,11754,25151,21807,11752,21417,4015,5961,9180,33304,11814,4786,10021,372391.6667,BelowMedianHomePrice,UpperMiddleIncome,Urban,NativeBorn,White,Owners,Hispa
94561,37.992124,-121.71328,San Francisco-Oakland-Hayward,Oakley,40905,29079,11223,7729,14031,17804,3595,14056,17855,3574,12010,983,3259,6545,25573,3620,3110,5066,428116.6667,BelowMedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Owners,White
94564,37.997509,-122.29208,San Francisco-Oakland-Hayward,Pinole,19162,13188,5657,4978,4809,6406,1886,4809,6406,1874,6751,786,1133,3062,9130,1890,4823,1094,526000,MedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,White
94553,37.998912,-122.11501,San Francisco-Oakland-Hayward,Martinez,49748,32149,16314,6425,9637,31256,1340,9638,31230,1304,19036,373,2547,13837,37157,1471,3958,3089,590550,MedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Owners,White
94547,38.005122,-122.25784,San Francisco-Oakland-Hayward,Hercules,25260,20166,4782,9016,3443,4000,4149,3470,3970,4149,8193,1564,920,1744,6117,4153,12344,896,606541.6667,MedianHomePrice,LowIncome,Semi-Urban,NativeBorn,Asian,Owners,Black
94973,38.007639,-122.63914,San Francisco-Oakland-Hayward,Woodacre,1599,1318,281,109,22,1543,0,22,1543,0,774,0,22,752,1565,0,0,0,822716.6667,MedianHomePrice,LowIncome,Rural,NativeBorn,White,Owners,White
94963,38.012082,-122.66389,0,0,522,403,99,36,14,508,0,14,508,0,196,0,0,196,522,0,0,0,0,BelowMedianHomePrice,LowIncome,Rural,NativeBorn,White,Owners,White
94933,38.012489,-122.68886,0,0,763,536,202,0,210,502,5,210,502,5,279,0,69,189,654,5,0,23,0,BelowMedianHomePrice,LowIncome,Rural,NativeBorn,White,Owners,White
94938,38.017617,-122.6943,0,0,1033,662,346,47,0,953,0,0,953,0,400,0,0,391,953,0,0,0,0,BelowMedianHomePrice,LowIncome,Rural,NativeBorn,White,Owners,White
94565,38.017917,-121.90502,San Francisco-Oakland-Hayward,Pittsburg,93549,51648,40249,30421,42677,16818,13984,42944,16897,13779,27966,5069,10295,7298,33110,14030,13945,22022,390233.3333,BelowMedianHomePrice,UpperMiddleIncome,Urban,NativeBorn,White,Owners,Hispa
94903,38.019022,-122.54589,San Francisco-Oakland-Hayward,San Rafael,30872,20556,8696,5759,3656,21279,435,3656,21277,435,12382,213,972,9698,23271,490,2711,1987,900575,MedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Owners,White
94957,38.022322,-122.561689,San Francisco-Oakland-Hayward,Ross,1326,1028,228,78,26,1243,10,26,1257,10,432,0,11,406,1269,10,28,5,3086825,AboveMedianHomePrice,LowIncome,Rural,NativeBorn,White,Owners,White
94572,38.031271,-122.26213,0,0,10174,6454,3491,2545,3472,2704,1235,3481,2704,1235,3293,478,891,1126,5018,1235,2021,751,0,BelowMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,Hispa
94511,38.040395,-121.63852,0,0,2379,2164,184,57,449,1832,91,449,1832,91,1034,70,106,830,2130,91,0,108,0,BelowMedianHomePrice,LowIncome,Rural,NativeBorn,White,Owners,White
94569,38.04337,-122.18994,0,0,194,37,157,0,0,194,0,0,194,0,118,0,0,118,194,0,0,0,0,BelowMedianHomePrice,LowIncome,Rural,NativeBorn,White,Renters,White
94946,38.050454,-122.67866,0,0,812,666,138,125,140,634,10,156,634,10,319,0,29,288,724,10,12,66,0,BelowMedianHomePrice,LowIncome,Rural,NativeBorn,White,Owners,White
94525,38.05282,-122.2234,San Francisco-Oakland-Hayward,Crockett,3142,1509,1566,257,775,2091,78,797,2063,78,1453,51,249,1023,2479,78,21,236,481925,MedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Renters,White
94950,38.054433,-122.77762,0,0,122,69,38,6,0,112,10,0,112,10,55,10,0,45,112,10,0,0,0,BelowMedianHomePrice,LowIncome,Rural,NativeBorn,White,Owners,White
94949,38.06317,-122.54111,San Francisco-Oakland-Hayward,Novato,17153,10022,6800,3717,3156,10744,521,3156,10690,521,7067,253,856,5387,11982,521,1525,2180,881583.3333,MedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,White
94956,38.081566,-122.81988,0,0,1329,536,750,212,157,1104,0,157,1099,0,652,0,47,593,1131,0,0,180,0,BelowMedianHomePrice,LowIncome,Rural,NativeBorn,White,Renters,White
94947,38.098221,-122.59809,San Francisco-Oakland-Hayward,Novato,26020,18517,6776,4517,4283,17818,500,4283,17817,500,10152,101,1128,7874,20450,503,1821,1882,752866.6667,MedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Owners,White
94937,38.099205,-122.87751,0,0,766,304,449,71,131,619,0,131,619,0,410,0,30,364,687,0,10,69,0,BelowMedianHomePrice,LowIncome,Rural,NativeBorn,White,Renters,White
94945,38.117065,-122.56316,San Francisco-Oakland-Hayward,Novato,19487,12279,6945,3570,4396,12858,356,4396,12852,356,7376,134,1233,5494,14357,356,948,2860,787675,MedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,White
94940,38.180029,-122.88357,0,0,248,196,52,0,0,217,0,0,217,0,129,0,0,123,217,0,0,0,0,BelowMedianHomePrice,LowIncome,Rural,NativeBorn,White,Owners,White
94971,38.245851,-122.90644,0,0,398,158,206,45,65,265,0,65,265,0,168,0,9,141,330,0,27,0,0,BelowMedianHomePrice,LowIncome,Rural,NativeBorn,White,Renters,White
94929,38.246611,-122.95916,0,0,156,105,51,17,35,113,0,35,113,0,71,0,8,55,113,0,8,35,0,BelowMedianHomePrice,LowIncome,Rural,NativeBorn,White,Owners,White
95758,38.406432,-121.43673,Sacramento--Roseville--Arden-Arcade,Elk Grove,63977,43625,19271,15459,13099,19688,9147,13103,19835,9114,20980,3331,3236,8288,27475,9147,17447,3044,369866.6667,BelowMedianHomePrice,UpperMiddleIncome,Urban,NativeBorn,White,Owners,White
95832,38.464667,-121.49643,Sacramento--Roseville--Arden-Arcade,Sacramento,11389,5469,5475,3096,2858,1348,2770,2898,1346,2770,3028,969,595,451,2457,2770,2458,1100,239033.3333,BelowMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,Black,Renters,Black
95829,38.476196,-121.34715,Sacramento--Roseville--Arden-Arcade,Sacramento,27417,20958,6028,7262,6034,8640,2468,6034,8704,2468,8043,775,1417,3253,11878,2471,8512,1322,372133.3333,BelowMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,White
95823,38.477508,-121.44561,Sacramento--Roseville--Arden-Arcade,Sacramento,78398,33451,42729,24358,24856,10729,16180,25008,10739,16175,23238,5799,6398,4118,24863,16246,19111,9569,258608.3333,BelowMedianHomePrice,UpperMiddleIncome,Urban,NativeBorn,White,Renters,Hispa
95828,38.484747,-121.4024,Sacramento--Roseville--Arden-Arcade,Florin,60988,33823,25903,19777,16415,11606,7136,16515,11614,7105,17770,2546,3799,4896,20021,7144,20745,5878,279883.3333,BelowMedianHomePrice,MiddleIncome,Urban,NativeBorn,Asian,Owners,Black
95831,38.494971,-121.53059,Sacramento--Roseville--Arden-Arcade,Sacramento,42218,24284,17238,7079,7414,14611,5657,7502,14665,5627,18502,2687,2239,7701,18956,5676,11886,1935,429191.6667,BelowMedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Owners,White
95822,38.51394,-121.49201,Sacramento--Roseville--Arden-Arcade,Sacramento,45349,23121,21213,9743,14625,11612,7017,14740,11644,6984,15982,2714,3953,5585,20530,7073,8937,4688,266041.6667,BelowMedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Owners,Hispa
95824,38.518356,-121.44378,Sacramento--Roseville--Arden-Arcade,Sacramento,30935,11661,18643,11075,11983,4319,3271,12016,4337,3253,9172,1178,3166,1918,11260,3281,8442,5571,208325,BelowMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Renters,Hispa
95820,38.535795,-121.44663,Sacramento--Roseville--Arden-Arcade,Sacramento,36624,16433,19425,8458,15227,10902,4354,15227,10931,4340,12589,1566,4142,5267,20200,4364,4333,4450,249308.3333,BelowMedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Renters,Hispa
95826,38.550098,-121.37492,Sacramento--Roseville--Arden-Arcade,Rosemont,37701,18890,18083,5543,8599,19340,3611,8712,19401,3564,14963,1385,2661,8689,23647,3627,3741,3041,311658.3333,BelowMedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Owners,White
95817,38.551106,-121.45996,Sacramento--Roseville--Arden-Arcade,Sacramento,13277,5208,7684,1756,3109,6007,2053,3109,6017,2053,5902,853,979,3184,7968,2075,1288,964,347350,BelowMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Renters,White
95818,38.556576,-121.49285,Sacramento--Roseville--Arden-Arcade,Sacramento,20946,11650,8847,2172,3790,11852,1651,3817,11822,1651,9746,711,1438,6065,14287,1651,2840,693,537100,MedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,White
95819,38.568855,-121.44099,Sacramento--Roseville--Arden-Arcade,Sacramento,19134,11868,4873,1040,2138,13143,541,2832,13794,162,7806,57,751,6445,15965,543,958,550,540166.6667,MedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,White
95816,38.571661,-121.46827,Sacramento--Roseville--Arden-Arcade,Sacramento,17143,5767,10736,1411,2445,11587,789,2449,11589,782,9985,495,1189,7136,13241,851,1270,574,539766.6667,MedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Renters,White
95814,38.580255,-121.49125,0,0,11023,817,8112,1752,1770,5197,924,1779,5187,923,6234,745,956,3642,7101,1594,947,786,0,BelowMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Renters,White
